institution_name,term_year,term_semester,student_type,is_international,stage,event_year,event_month,event_month_name,stage_count
Central Washington University,2024,Fall,Transfer,false,app_starts,2024,12,Dec,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,1,Jan,16
Central Washington University,2024,Spring,First Year,false,app_starts,2025,1,Jan,2
Central Washington University,2024,Fall,,false,app_starts,2025,1,Jan,3
Central Washington University,2024,Spring,,false,app_starts,2025,1,Jan,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,2,Feb,14
Central Washington University,2024,Spring,First Year,false,app_starts,2025,2,Feb,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,3,Mar,4
Central Washington University,2024,Fall,,false,app_starts,2025,3,Mar,5
Central Washington University,2024,Spring,First Year,false,app_starts,2025,3,Mar,1
Central Washington University,2024,Summer,First Year,false,app_starts,2025,3,Mar,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,4,Apr,5
Central Washington University,2024,Fall,First Year,false,app_starts,2025,5,May,7
Central Washington University,2024,Fall,,false,app_starts,2025,5,May,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,6,Jun,4
Central Washington University,2024,Fall,,false,app_starts,2025,6,Jun,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,7,Jul,2
Central Washington University,2024,Fall,Readmit,false,app_starts,2025,7,Jul,1
Central Washington University,2024,Fall,,false,app_starts,2025,7,Jul,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,9,Sep,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,10,Oct,6
Central Washington University,2024,Fall,,false,app_starts,2025,10,Oct,1
Central Washington University,2024,Fall,First Year,false,app_starts,2025,11,Nov,2
Central Washington University,2024,Fall,First Year,false,app_starts,2025,12,Dec,1
Central Washington University,2024,Fall,First Year,false,app_starts,2026,1,Jan,6
Central Washington University,2024,Fall,First Year,false,app_starts,2026,2,Feb,7
Central Washington University,2024,Fall,First Year,false,app_starts,2026,3,Mar,2
Central Washington University,2025,Fall,Transfer,false,app_starts,2018,10,Oct,3
Central Washington University,2025,Fall,Transfer,false,app_starts,2018,11,Nov,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2018,12,Dec,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2019,6,Jun,1
Central Washington University,2025,Fall,First Year,false,app_starts,2019,12,Dec,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2019,12,Dec,1
Central Washington University,2025,Fall,,false,app_starts,2020,2,Feb,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2020,3,Mar,2
Central Washington University,2025,Fall,First Year,false,app_starts,2020,5,May,1
Central Washington University,2025,Fall,,false,app_starts,2020,10,Oct,1
Central Washington University,2025,Fall,First Year,false,app_starts,2020,10,Oct,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2020,10,Oct,1
Central Washington University,2025,Fall,First Year,false,app_starts,2020,11,Nov,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2020,11,Nov,1
Central Washington University,2025,Fall,First Year,false,app_starts,2020,12,Dec,1
Central Washington University,2025,Fall,First Year,false,app_starts,2021,1,Jan,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2021,1,Jan,1
Central Washington University,2025,Fall,,false,app_starts,2021,2,Feb,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2021,2,Feb,1
Central Washington University,2025,Fall,First Year,false,app_starts,2021,2,Feb,2
Central Washington University,2025,Fall,First Year,false,app_starts,2021,5,May,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2021,5,May,1
Central Washington University,2025,Fall,,false,app_starts,2021,7,Jul,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2021,10,Oct,2
Central Washington University,2025,Fall,,false,app_starts,2021,11,Nov,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2021,11,Nov,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2021,12,Dec,1
Central Washington University,2025,Fall,,false,app_starts,2022,1,Jan,2
Central Washington University,2025,Fall,,false,app_starts,2022,3,Mar,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2022,3,Mar,1
Central Washington University,2025,Fall,,false,app_starts,2022,4,Apr,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2022,5,May,1
Central Washington University,2025,Fall,First Year,false,app_starts,2022,5,May,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2022,6,Jun,1
Central Washington University,2025,Fall,First Year,false,app_starts,2022,8,Aug,1
Central Washington University,2025,Fall,,false,app_starts,2022,9,Sep,2
Central Washington University,2025,Fall,,false,app_starts,2022,11,Nov,1
Central Washington University,2025,Spring,,false,app_starts,2022,11,Nov,1
Central Washington University,2025,Fall,,false,app_starts,2022,12,Dec,1
Central Washington University,2025,Fall,,false,app_starts,2023,1,Jan,2
Central Washington University,2025,Fall,First Year,false,app_starts,2023,5,May,1
Central Washington University,2025,Fall,,false,app_starts,2023,5,May,1
Central Washington University,2025,Fall,First Year,false,app_starts,2023,6,Jun,1
Central Washington University,2025,Spring,Transfer,false,app_starts,2023,7,Jul,1
Central Washington University,2025,Spring,First Year,false,app_starts,2023,7,Jul,1
Central Washington University,2025,Fall,First Year,false,app_starts,2023,8,Aug,3
Central Washington University,2025,Spring,First Year,false,app_starts,2023,8,Aug,1
Central Washington University,2025,Fall,,false,app_starts,2023,9,Sep,13
Central Washington University,2025,Fall,First Year,false,app_starts,2023,9,Sep,15
Central Washington University,2025,Spring,First Year,false,app_starts,2023,9,Sep,2
Central Washington University,2025,Fall,Transfer,false,app_starts,2023,9,Sep,1
Central Washington University,2025,Fall,,false,app_starts,2023,10,Oct,14
Central Washington University,2025,Fall,First Year,false,app_starts,2023,10,Oct,13
Central Washington University,2025,Spring,First Year,false,app_starts,2023,10,Oct,3
Central Washington University,2025,Spring,Transfer,false,app_starts,2023,10,Oct,1
Central Washington University,2025,Fall,First Year,false,app_starts,2023,11,Nov,25
Central Washington University,2025,Spring,First Year,false,app_starts,2023,11,Nov,5
Central Washington University,2025,Spring,,false,app_starts,2023,11,Nov,1
Central Washington University,2025,Fall,,false,app_starts,2023,11,Nov,14
Central Washington University,2025,Fall,Transfer,false,app_starts,2023,11,Nov,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2023,12,Dec,2
Central Washington University,2025,Summer,First Year,false,app_starts,2023,12,Dec,1
Central Washington University,2025,Fall,,false,app_starts,2023,12,Dec,9
Central Washington University,2025,Fall,First Year,false,app_starts,2023,12,Dec,14
Central Washington University,2025,Spring,First Year,false,app_starts,2023,12,Dec,1
Central Washington University,2025,Spring,,false,app_starts,2023,12,Dec,1
Central Washington University,2025,Fall,,false,app_starts,2024,1,Jan,14
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,1,Jan,1
Central Washington University,2025,Fall,First Year,false,app_starts,2024,1,Jan,14
Central Washington University,2025,Spring,First Year,false,app_starts,2024,1,Jan,2
Central Washington University,2025,Summer,First Year,false,app_starts,2024,1,Jan,1
Central Washington University,2025,Fall,First Year,false,app_starts,2024,2,Feb,14
Central Washington University,2025,Fall,,false,app_starts,2024,2,Feb,13
Central Washington University,2025,Spring,,false,app_starts,2024,2,Feb,1
Central Washington University,2025,Spring,First Year,false,app_starts,2024,2,Feb,2
Central Washington University,2025,Spring,Transfer,false,app_starts,2024,2,Feb,1
Central Washington University,2025,Fall,First Year,false,app_starts,2024,3,Mar,11
Central Washington University,2025,Fall,,false,app_starts,2024,3,Mar,10
Central Washington University,2025,Spring,,false,app_starts,2024,3,Mar,1
Central Washington University,2025,Spring,Transfer,false,app_starts,2024,3,Mar,1
Central Washington University,2025,Summer,First Year,false,app_starts,2024,3,Mar,1
Central Washington University,2025,Fall,First Year,false,app_starts,2024,4,Apr,15
Central Washington University,2025,Fall,,false,app_starts,2024,4,Apr,18
Central Washington University,2025,Summer,,false,app_starts,2024,4,Apr,2
Central Washington University,2025,Spring,,false,app_starts,2024,4,Apr,1
Central Washington University,2025,Spring,First Year,false,app_starts,2024,4,Apr,1
Central Washington University,2025,Spring,Transfer,false,app_starts,2024,4,Apr,1
Central Washington University,2025,Fall,First Year,false,app_starts,2024,5,May,9
Central Washington University,2025,Fall,,false,app_starts,2024,5,May,18
Central Washington University,2025,Spring,First Year,false,app_starts,2024,5,May,3
Central Washington University,2025,Summer,,false,app_starts,2024,5,May,1
Central Washington University,2025,Fall,,false,app_starts,2024,6,Jun,56
Central Washington University,2025,Fall,First Year,false,app_starts,2024,6,Jun,29
Central Washington University,2025,Spring,First Year,false,app_starts,2024,6,Jun,3
Central Washington University,2025,Fall,First Year,false,app_starts,2024,7,Jul,46
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,7,Jul,8
Central Washington University,2025,Fall,,false,app_starts,2024,7,Jul,54
Central Washington University,2025,Spring,First Year,false,app_starts,2024,7,Jul,3
Central Washington University,2025,Summer,,false,app_starts,2024,7,Jul,1
Central Washington University,2025,Fall,,false,app_starts,2024,8,Aug,162
Central Washington University,2025,Fall,First Year,false,app_starts,2024,8,Aug,128
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,8,Aug,5
Central Washington University,2025,Spring,,false,app_starts,2024,8,Aug,1
Central Washington University,2025,Fall,,false,app_starts,2024,9,Sep,319
Central Washington University,2025,Fall,First Year,false,app_starts,2024,9,Sep,272
Central Washington University,2025,Spring,First Year,false,app_starts,2024,9,Sep,3
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,9,Sep,5
Central Washington University,2025,Summer,First Year,false,app_starts,2024,9,Sep,4
Central Washington University,2025,Spring,,false,app_starts,2024,9,Sep,4
Central Washington University,2025,Fall,First Year,false,app_starts,2024,10,Oct,840
Central Washington University,2025,Fall,,false,app_starts,2024,10,Oct,628
Central Washington University,2025,Spring,First Year,false,app_starts,2024,10,Oct,11
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,10,Oct,12
Central Washington University,2025,Spring,,false,app_starts,2024,10,Oct,4
Central Washington University,2025,Summer,First Year,false,app_starts,2024,10,Oct,6
Central Washington University,2025,Fall,First Year,false,app_starts,2024,11,Nov,1165
Central Washington University,2025,Fall,,false,app_starts,2024,11,Nov,815
Central Washington University,2025,Spring,,false,app_starts,2024,11,Nov,2
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,11,Nov,9
Central Washington University,2025,Spring,First Year,false,app_starts,2024,11,Nov,6
Central Washington University,2025,Summer,First Year,false,app_starts,2024,11,Nov,2
Central Washington University,2025,Fall,First Year,false,app_starts,2024,12,Dec,553
Central Washington University,2025,Fall,,false,app_starts,2024,12,Dec,432
Central Washington University,2025,Spring,First Year,false,app_starts,2024,12,Dec,5
Central Washington University,2025,Fall,Transfer,false,app_starts,2024,12,Dec,3
Central Washington University,2025,Summer,,false,app_starts,2024,12,Dec,1
Central Washington University,2025,Summer,First Year,false,app_starts,2024,12,Dec,1
Central Washington University,2025,Fall,Readmit,false,app_starts,2024,12,Dec,1
Central Washington University,2025,Fall,First Year,false,app_starts,2025,1,Jan,556
Central Washington University,2025,Fall,,false,app_starts,2025,1,Jan,497
Central Washington University,2025,Spring,First Year,false,app_starts,2025,1,Jan,5
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,1,Jan,6
Central Washington University,2025,Summer,First Year,false,app_starts,2025,1,Jan,2
Central Washington University,2025,Fall,First Year,false,app_starts,2025,2,Feb,261
Central Washington University,2025,Fall,,false,app_starts,2025,2,Feb,241
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,2,Feb,5
Central Washington University,2025,Spring,First Year,false,app_starts,2025,2,Feb,5
Central Washington University,2025,Spring,,false,app_starts,2025,2,Feb,1
Central Washington University,2025,Summer,First Year,false,app_starts,2025,2,Feb,3
Central Washington University,2025,Spring,Transfer,false,app_starts,2025,2,Feb,1
Central Washington University,2025,Fall,,false,app_starts,2025,3,Mar,176
Central Washington University,2025,Fall,First Year,false,app_starts,2025,3,Mar,151
Central Washington University,2025,Summer,First Year,false,app_starts,2025,3,Mar,4
Central Washington University,2025,Spring,Transfer,false,app_starts,2025,3,Mar,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,3,Mar,1
Central Washington University,2025,Spring,First Year,false,app_starts,2025,3,Mar,2
Central Washington University,2025,Summer,,false,app_starts,2025,3,Mar,1
Central Washington University,2025,Fall,First Year,false,app_starts,2025,4,Apr,79
Central Washington University,2025,Fall,,false,app_starts,2025,4,Apr,145
Central Washington University,2025,Spring,First Year,false,app_starts,2025,4,Apr,3
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,4,Apr,2
Central Washington University,2025,Summer,First Year,false,app_starts,2025,4,Apr,1
Central Washington University,2025,Fall,,false,app_starts,2025,5,May,99
Central Washington University,2025,Fall,First Year,false,app_starts,2025,5,May,32
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,5,May,2
Central Washington University,2025,Summer,,false,app_starts,2025,5,May,1
Central Washington University,2025,Summer,First Year,false,app_starts,2025,5,May,1
Central Washington University,2025,Summer,Transfer,false,app_starts,2025,5,May,1
Central Washington University,2025,Fall,,false,app_starts,2025,6,Jun,71
Central Washington University,2025,Fall,First Year,false,app_starts,2025,6,Jun,40
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,6,Jun,3
Central Washington University,2025,Fall,First Year,false,app_starts,2025,7,Jul,27
Central Washington University,2025,Fall,,false,app_starts,2025,7,Jul,55
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,7,Jul,3
Central Washington University,2025,Fall,,false,app_starts,2025,8,Aug,35
Central Washington University,2025,Fall,First Year,false,app_starts,2025,8,Aug,15
Central Washington University,2025,Fall,First Year,false,app_starts,2025,9,Sep,25
Central Washington University,2025,Fall,,false,app_starts,2025,9,Sep,26
Central Washington University,2025,Fall,First Year,false,app_starts,2025,10,Oct,101
Central Washington University,2025,Fall,,false,app_starts,2025,10,Oct,7
Central Washington University,2025,Fall,Transfer,false,app_starts,2025,10,Oct,2
Central Washington University,2025,Fall,First Year,false,app_starts,2025,11,Nov,195
Central Washington University,2025,Summer,,false,app_starts,2025,11,Nov,1
Central Washington University,2025,Fall,First Year,false,app_starts,2025,12,Dec,144
Central Washington University,2025,Spring,,false,app_starts,2025,12,Dec,1
Central Washington University,2025,Fall,First Year,false,app_starts,2026,1,Jan,139
Central Washington University,2025,Fall,,false,app_starts,2026,1,Jan,1
Central Washington University,2025,Fall,Transfer,false,app_starts,2026,1,Jan,1
Central Washington University,2025,Fall,First Year,false,app_starts,2026,2,Feb,41
Central Washington University,2025,Fall,,false,app_starts,2026,2,Feb,2
Central Washington University,2025,Fall,First Year,false,app_starts,2026,3,Mar,23
Central Washington University,2026,Fall,Transfer,false,app_starts,2018,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2018,11,Nov,3
Central Washington University,2026,Fall,First Year,false,app_starts,2019,10,Oct,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2019,10,Oct,1
Central Washington University,2026,Fall,,false,app_starts,2019,12,Dec,1
Central Washington University,2026,Fall,First Year,false,app_starts,2020,1,Jan,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2020,8,Aug,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2020,9,Sep,2
Central Washington University,2026,Fall,First Year,false,app_starts,2020,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_starts,2020,11,Nov,1
Central Washington University,2026,Fall,,false,app_starts,2021,1,Jan,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,1,Jan,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,2,Feb,1
Central Washington University,2026,Fall,,false,app_starts,2021,2,Feb,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,8,Aug,1
Central Washington University,2026,Fall,First Year,false,app_starts,2021,8,Aug,1
Central Washington University,2026,Fall,Graduate,false,app_starts,2021,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_starts,2021,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,10,Oct,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,11,Nov,2
Central Washington University,2026,Fall,,false,app_starts,2021,11,Nov,2
Central Washington University,2026,Fall,First Year,false,app_starts,2021,11,Nov,1
Central Washington University,2026,Fall,First Year,false,app_starts,2021,12,Dec,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2021,12,Dec,2
Central Washington University,2026,Fall,,false,app_starts,2022,2,Feb,1
Central Washington University,2026,Fall,First Year,false,app_starts,2022,7,Jul,1
Central Washington University,2026,Fall,,false,app_starts,2022,9,Sep,1
Central Washington University,2026,Fall,,false,app_starts,2022,10,Oct,1
Central Washington University,2026,Fall,,false,app_starts,2022,11,Nov,1
Central Washington University,2026,Fall,First Year,false,app_starts,2023,1,Jan,1
Central Washington University,2026,Fall,,false,app_starts,2023,1,Jan,4
Central Washington University,2026,Fall,,false,app_starts,2023,2,Feb,2
Central Washington University,2026,Fall,First Year,false,app_starts,2023,2,Feb,2
Central Washington University,2026,Fall,,false,app_starts,2023,3,Mar,3
Central Washington University,2026,Fall,,false,app_starts,2023,4,Apr,1
Central Washington University,2026,Fall,,false,app_starts,2023,5,May,2
Central Washington University,2026,Fall,,false,app_starts,2023,6,Jun,2
Central Washington University,2026,Fall,First Year,false,app_starts,2023,7,Jul,2
Central Washington University,2026,Fall,,false,app_starts,2023,7,Jul,1
Central Washington University,2026,Fall,First Year,false,app_starts,2023,8,Aug,4
Central Washington University,2026,Fall,Transfer,false,app_starts,2023,8,Aug,1
Central Washington University,2026,Fall,First Year,false,app_starts,2023,9,Sep,4
Central Washington University,2026,Spring,First Year,false,app_starts,2023,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2023,10,Oct,1
Central Washington University,2026,Fall,First Year,false,app_starts,2023,10,Oct,2
Central Washington University,2026,Spring,,false,app_starts,2023,10,Oct,1
Central Washington University,2026,Fall,,false,app_starts,2023,10,Oct,2
Central Washington University,2026,Spring,First Year,false,app_starts,2023,11,Nov,4
Central Washington University,2026,Fall,,false,app_starts,2023,11,Nov,1
Central Washington University,2026,Fall,First Year,false,app_starts,2023,11,Nov,5
Central Washington University,2026,Fall,Transfer,false,app_starts,2023,11,Nov,1
Central Washington University,2026,Spring,,false,app_starts,2023,11,Nov,1
Central Washington University,2026,Summer,First Year,false,app_starts,2023,11,Nov,1
Central Washington University,2026,Fall,,false,app_starts,2023,12,Dec,1
Central Washington University,2026,Spring,First Year,false,app_starts,2023,12,Dec,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2024,1,Jan,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,1,Jan,4
Central Washington University,2026,Fall,,false,app_starts,2024,1,Jan,1
Central Washington University,2026,Fall,,false,app_starts,2024,2,Feb,4
Central Washington University,2026,Fall,First Year,false,app_starts,2024,2,Feb,4
Central Washington University,2026,Spring,First Year,false,app_starts,2024,2,Feb,2
Central Washington University,2026,Summer,First Year,false,app_starts,2024,2,Feb,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,3,Mar,3
Central Washington University,2026,Fall,Transfer,false,app_starts,2024,3,Mar,1
Central Washington University,2026,Spring,,false,app_starts,2024,3,Mar,1
Central Washington University,2026,Fall,,false,app_starts,2024,3,Mar,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,4,Apr,1
Central Washington University,2026,Fall,,false,app_starts,2024,4,Apr,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,5,May,5
Central Washington University,2026,Fall,,false,app_starts,2024,5,May,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,6,Jun,5
Central Washington University,2026,Fall,,false,app_starts,2024,6,Jun,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,7,Jul,4
Central Washington University,2026,Spring,First Year,false,app_starts,2024,7,Jul,1
Central Washington University,2026,Spring,,false,app_starts,2024,7,Jul,1
Central Washington University,2026,Fall,,false,app_starts,2024,8,Aug,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,8,Aug,6
Central Washington University,2026,Fall,Transfer,false,app_starts,2024,8,Aug,2
Central Washington University,2026,Spring,,false,app_starts,2024,8,Aug,1
Central Washington University,2026,Fall,,false,app_starts,2024,9,Sep,1
Central Washington University,2026,Spring,,false,app_starts,2024,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,9,Sep,8
Central Washington University,2026,Summer,First Year,false,app_starts,2024,9,Sep,2
Central Washington University,2026,Spring,First Year,false,app_starts,2024,9,Sep,1
Central Washington University,2026,Fall,,false,app_starts,2024,10,Oct,20
Central Washington University,2026,Fall,First Year,false,app_starts,2024,10,Oct,21
Central Washington University,2026,Spring,Transfer,false,app_starts,2024,10,Oct,1
Central Washington University,2026,Spring,First Year,false,app_starts,2024,10,Oct,5
Central Washington University,2026,Fall,Transfer,false,app_starts,2024,10,Oct,1
Central Washington University,2026,Spring,,false,app_starts,2024,10,Oct,1
Central Washington University,2026,Fall,First Year,false,app_starts,2024,11,Nov,16
Central Washington University,2026,Fall,,false,app_starts,2024,11,Nov,27
Central Washington University,2026,Spring,First Year,false,app_starts,2024,11,Nov,4
Central Washington University,2026,Fall,Transfer,false,app_starts,2024,11,Nov,1
Central Washington University,2026,Spring,,false,app_starts,2024,11,Nov,2
Central Washington University,2026,Fall,First Year,false,app_starts,2024,12,Dec,12
Central Washington University,2026,Fall,,false,app_starts,2024,12,Dec,11
Central Washington University,2026,Spring,First Year,false,app_starts,2024,12,Dec,4
Central Washington University,2026,Spring,,false,app_starts,2024,12,Dec,2
Central Washington University,2026,Spring,First Year,false,app_starts,2025,1,Jan,5
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,1,Jan,2
Central Washington University,2026,Fall,,false,app_starts,2025,1,Jan,13
Central Washington University,2026,Fall,First Year,false,app_starts,2025,1,Jan,9
Central Washington University,2026,Fall,,false,app_starts,2025,2,Feb,18
Central Washington University,2026,Fall,First Year,false,app_starts,2025,2,Feb,13
Central Washington University,2026,Spring,First Year,false,app_starts,2025,2,Feb,1
Central Washington University,2026,Fall,,false,app_starts,2025,3,Mar,20
Central Washington University,2026,Fall,First Year,false,app_starts,2025,3,Mar,5
Central Washington University,2026,Spring,Transfer,false,app_starts,2025,3,Mar,1
Central Washington University,2026,Spring,First Year,false,app_starts,2025,3,Mar,1
Central Washington University,2026,Fall,First Year,false,app_starts,2025,4,Apr,10
Central Washington University,2026,Fall,,false,app_starts,2025,4,Apr,14
Central Washington University,2026,Spring,First Year,false,app_starts,2025,4,Apr,3
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,4,Apr,2
Central Washington University,2026,Summer,First Year,false,app_starts,2025,4,Apr,1
Central Washington University,2026,Fall,,false,app_starts,2025,5,May,17
Central Washington University,2026,Fall,First Year,false,app_starts,2025,5,May,18
Central Washington University,2026,Spring,,false,app_starts,2025,5,May,1
Central Washington University,2026,Spring,First Year,false,app_starts,2025,5,May,2
Central Washington University,2026,Fall,First Year,false,app_starts,2025,6,Jun,26
Central Washington University,2026,Fall,,false,app_starts,2025,6,Jun,27
Central Washington University,2026,Spring,Transfer,false,app_starts,2025,6,Jun,2
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,6,Jun,1
Central Washington University,2026,Fall,First Year,false,app_starts,2025,7,Jul,63
Central Washington University,2026,Fall,,false,app_starts,2025,7,Jul,61
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,7,Jul,2
Central Washington University,2026,Spring,First Year,false,app_starts,2025,7,Jul,3
Central Washington University,2026,Fall,,false,app_starts,2025,8,Aug,144
Central Washington University,2026,Fall,First Year,false,app_starts,2025,8,Aug,168
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,8,Aug,4
Central Washington University,2026,Spring,Transfer,false,app_starts,2025,8,Aug,1
Central Washington University,2026,Spring,First Year,false,app_starts,2025,8,Aug,1
Central Washington University,2026,Fall,,false,app_starts,2025,9,Sep,404
Central Washington University,2026,Fall,First Year,false,app_starts,2025,9,Sep,314
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,9,Sep,8
Central Washington University,2026,Spring,First Year,false,app_starts,2025,9,Sep,4
Central Washington University,2026,Summer,First Year,false,app_starts,2025,9,Sep,4
Central Washington University,2026,Spring,Transfer,false,app_starts,2025,9,Sep,1
Central Washington University,2026,Spring,,false,app_starts,2025,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_starts,2025,10,Oct,780
Central Washington University,2026,Fall,,false,app_starts,2025,10,Oct,915
Central Washington University,2026,Summer,First Year,false,app_starts,2025,10,Oct,7
Central Washington University,2026,Summer,,false,app_starts,2025,10,Oct,4
Central Washington University,2026,Spring,,false,app_starts,2025,10,Oct,2
Central Washington University,2026,Spring,Transfer,false,app_starts,2025,10,Oct,1
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,10,Oct,14
Central Washington University,2026,Spring,First Year,false,app_starts,2025,10,Oct,10
Central Washington University,2026,Fall,,false,app_starts,2025,11,Nov,996
Central Washington University,2026,Fall,First Year,false,app_starts,2025,11,Nov,1093
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,11,Nov,14
Central Washington University,2026,Spring,First Year,false,app_starts,2025,11,Nov,9
Central Washington University,2026,Summer,First Year,false,app_starts,2025,11,Nov,2
Central Washington University,2026,Summer,,false,app_starts,2025,11,Nov,1
Central Washington University,2026,Spring,,false,app_starts,2025,11,Nov,2
Central Washington University,2026,Spring,Transfer,false,app_starts,2025,11,Nov,1
Central Washington University,2026,Fall,,false,app_starts,2025,12,Dec,501
Central Washington University,2026,Fall,First Year,false,app_starts,2025,12,Dec,521
Central Washington University,2026,Fall,Transfer,false,app_starts,2025,12,Dec,8
Central Washington University,2026,Spring,First Year,false,app_starts,2025,12,Dec,7
Central Washington University,2026,Fall,First Year,false,app_starts,2026,1,Jan,586
Central Washington University,2026,Fall,,false,app_starts,2026,1,Jan,603
Central Washington University,2026,Summer,First Year,false,app_starts,2026,1,Jan,1
Central Washington University,2026,Spring,First Year,false,app_starts,2026,1,Jan,4
Central Washington University,2026,Fall,Transfer,false,app_starts,2026,1,Jan,8
Central Washington University,2026,Spring,,false,app_starts,2026,1,Jan,1
Central Washington University,2026,Spring,Transfer,false,app_starts,2026,1,Jan,1
Central Washington University,2026,Fall,,false,app_starts,2026,2,Feb,260
Central Washington University,2026,Fall,First Year,false,app_starts,2026,2,Feb,202
Central Washington University,2026,Fall,Transfer,false,app_starts,2026,2,Feb,1
Central Washington University,2026,Summer,First Year,false,app_starts,2026,2,Feb,2
Central Washington University,2026,Spring,First Year,false,app_starts,2026,2,Feb,1
Central Washington University,2026,Spring,Transfer,false,app_starts,2026,2,Feb,1
Central Washington University,2026,Fall,First Year,false,app_starts,2026,3,Mar,86
Central Washington University,2026,Fall,,false,app_starts,2026,3,Mar,115
Central Washington University,2026,Fall,Transfer,false,app_starts,2026,3,Mar,2
Central Washington University,2027,Fall,Transfer,false,app_starts,2023,8,Aug,1
Central Washington University,2027,Fall,Transfer,false,app_starts,2023,10,Oct,2
Central Washington University,2027,Fall,Transfer,false,app_starts,2023,11,Nov,2
Central Washington University,2027,Fall,Transfer,false,app_starts,2023,12,Dec,1
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,1,Jan,2
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,2,Feb,1
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,4,Apr,2
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,5,May,2
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,6,Jun,6
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,7,Jul,3
Central Washington University,2027,Fall,Transfer,false,app_starts,2024,8,Aug,21
Central Washington University,2027,Fall,First Year,false,app_starts,2024,8,Aug,2
